Data,Produto,Vendedor,Quantidade,Valor
2026-11-20,Notebook,Diego,10,3768
2025-10-31,Headset,Mariana,6,3846
2025-09-28,Notebook,Bruno,5,1400
2024-11-04,Notebook,Bruno,3,3994
2026-11-18,Mouse,Tatiane,10,4346
2024-07-21,Notebook,Priscila,4,2497
2024-01-05,Mouse,Felipe,5,3756
2025-06-22,Notebook,Juliana,8,1159
2026-02-01,Monitor,Juliana,5,3529
2025-11-05,Monitor,André,10,1195
2024-02-23,Teclado,Thiago,10,609
2025-10-23,Headset,Aline,4,3987
2026-09-27,Monitor,Eduardo,4,4516
2025-08-13,Teclado,Rodrigo,1,942
2024-08-12,Mouse,Mariana,6,4028
2026-12-11,Monitor,André,9,751
2025-03-25,Headset,Amanda,7,1016
2026-08-30,Teclado,Bruno,1,3613
2026-03-31,Headset,Diego,1,4907
2026-11-12,Teclado,Ana,9,3250
2025-05-09,Notebook,Amanda,5,4994
2026-06-28,Headset,Amanda,7,974
2025-03-08,Notebook,João,3,4369
2025-09-21,Notebook,Priscila,7,4547
2026-07-22,Mouse,João,4,2732
2026-06-07,Teclado,Aline,9,422
2025-07-05,Headset,Bruno,4,3538
2026-06-29,Teclado,Fernanda,8,4541
2025-05-07,Teclado,Mariana,10,2348
2025-06-21,Mouse,Juliana,9,180
2024-02-27,Monitor,Mariana,9,2545
2026-09-16,Monitor,Fernanda,9,173
2024-09-08,Headset,Camila,5,1939
2026-12-13,Notebook,Maria,2,476
2026-10-30,Teclado,Thiago,6,4806
2026-02-23,Mouse,Felipe,7,2357
2024-03-25,Teclado,Renata,8,4859
2026-01-11,Notebook,Aline,2,4488
2026-07-03,Mouse,Lucas,10,4756
2025-07-25,Mouse,Marcelo,4,3714
2025-05-31,Headset,Lucas,1,2064
2026-08-18,Mouse,Eduardo,1,1463
2024-10-15,Headset,Vinícius,2,4178
2025-07-16,Notebook,André,3,65
2025-02-18,Teclado,Juliana,6,4325
2025-02-08,Notebook,Eduardo,9,2813
2025-12-11,Notebook,Mariana,5,934
2026-12-25,Notebook,Rafael,8,4699
2026-01-03,Monitor,Fernanda,7,3979
2025-02-19,Headset,Camila,9,1101
2026-08-26,Mouse,Amanda,3,762
2026-08-21,Teclado,Thiago,7,4829
2026-08-02,Teclado,Rodrigo,9,461
2025-12-29,Notebook,Ana,7,553
2024-05-04,Teclado,Camila,6,4465
2026-11-20,Headset,Felipe,10,1384
2024-04-29,Teclado,Thiago,3,433
2024-12-17,Mouse,Ana,6,2752
2026-11-02,Headset,Priscila,8,2282
2026-09-16,Mouse,Lucas,10,441
2024-09-29,Notebook,André,9,2381
2025-11-05,Notebook,João,5,189
2025-01-15,Teclado,Eduardo,9,1492
2026-09-16,Monitor,Aline,9,2344
2024-06-20,Teclado,Maria,3,3286
2026-12-19,Teclado,Beatriz,9,4850
2026-03-18,Headset,Larissa,9,3521
2025-05-25,Teclado,Rafael,10,1591
2024-02-22,Monitor,Fernanda,7,3439
2026-07-17,Monitor,Priscila,2,973
2026-05-26,Notebook,Rodrigo,7,2449
2025-06-07,Monitor,Mariana,4,3693
2025-07-24,Monitor,Bruno,9,4072
2026-09-30,Headset,Rafael,6,4580
2024-06-12,Mouse,André,2,3804
2024-05-10,Teclado,Tatiane,4,204
2025-07-14,Headset,Lucas,2,3033
2026-02-16,Teclado,Patrícia,2,3742
2025-12-21,Notebook,Priscila,9,1078
2024-08-19,Monitor,Ana,9,923
2024-04-17,Headset,Beatriz,5,573
2025-06-09,Monitor,Rodrigo,3,4887
2025-06-15,Teclado,Rafael,2,3029
2026-09-20,Monitor,Vanessa,7,2234
2024-10-27,Mouse,Bruno,10,4969
2025-01-27,Headset,Renata,1,2524
2026-11-02,Teclado,Priscila,10,1151
2026-03-21,Headset,Renata,4,408
2024-04-16,Mouse,Lucas,3,2520
2026-05-01,Teclado,Diego,8,2039
2025-08-22,Mouse,Bruno,5,2277
2026-04-16,Monitor,Bruno,9,2977
2025-01-11,Headset,Fernanda,10,3392
2024-06-30,Teclado,Pedro,9,3895
2024-08-05,Notebook,João,4,1021
2025-10-11,Headset,Ana,7,136
2025-07-01,Headset,Pedro,6,2901
2025-07-10,Monitor,Juliana,4,3205
2025-11-12,Teclado,Lucas,5,3782
2024-07-21,Mouse,Diego,2,4788
2026-02-20,Mouse,Camila,1,3679
2025-05-25,Monitor,Tatiane,9,4066
2026-05-11,Monitor,Eduardo,8,1301
2025-01-12,Headset,João,3,603
2025-09-09,Notebook,Amanda,10,4495
2024-01-29,Teclado,Beatriz,2,1387
2024-06-28,Monitor,Lucas,6,3192
2024-09-16,Mouse,Felipe,4,1195
2024-01-13,Monitor,Vanessa,7,2773
2024-05-05,Teclado,Gabriel,4,2178
2026-11-17,Monitor,Fernanda,3,1407
2025-10-25,Monitor,Vinícius,7,3269
2026-02-19,Mouse,Thiago,6,855
2025-11-24,Mouse,Juliana,5,4897
2026-09-14,Headset,Renata,2,3709
2026-07-11,Notebook,Carlos,1,4126
2026-09-30,Headset,Gabriel,7,1082
2024-10-07,Monitor,Bruno,2,3201
2026-03-31,Headset,Felipe,8,4551
2026-03-15,Headset,Gabriel,3,1064
2026-02-20,Mouse,Vanessa,9,3842
2026-09-05,Headset,Pedro,8,226
2024-12-15,Monitor,Felipe,5,1639
2026-01-09,Headset,Thiago,2,479
2026-03-28,Teclado,Ana,6,3019
2025-07-31,Notebook,Thiago,3,58
2025-01-14,Notebook,Rafael,3,4890
2026-09-07,Teclado,Vinícius,10,2560
2025-09-07,Headset,Thiago,5,1649
2025-05-19,Notebook,Juliana,7,3080
2025-01-01,Notebook,Mariana,6,4200
2024-04-14,Teclado,Marcelo,1,1206
2026-12-11,Notebook,Gabriel,1,807
2024-01-18,Headset,Bruno,8,391
2026-03-01,Monitor,João,5,3766
2025-11-07,Mouse,Tatiane,3,4275
2024-06-15,Notebook,Felipe,5,827
2026-10-30,Teclado,Rodrigo,8,3537
2024-04-28,Mouse,Diego,7,3016
2024-02-28,Teclado,Ana,8,2186
2024-10-08,Monitor,Bruno,1,358
2025-08-10,Teclado,Amanda,8,4111
2025-07-11,Notebook,Amanda,7,1762
2025-06-01,Teclado,Renata,3,735
2025-01-23,Headset,Marcelo,3,3174
2026-09-29,Notebook,Camila,9,1699
2026-10-02,Notebook,Ana,7,4270
2025-08-17,Teclado,Bruno,4,562
2024-08-30,Teclado,Beatriz,9,3313
2024-12-14,Notebook,Vinícius,1,4265
2024-11-26,Headset,Diego,4,183
2024-08-01,Headset,Renata,3,605
2026-02-01,Monitor,Aline,9,975
2024-09-05,Notebook,Pedro,5,469
2025-09-06,Monitor,Tatiane,6,2554
2024-12-01,Teclado,Camila,2,2554
2024-01-19,Headset,Eduardo,6,3109
2026-12-24,Headset,Carlos,2,1766
2024-06-28,Mouse,Vanessa,10,4718
2025-12-11,Teclado,Camila,2,2293
2025-04-26,Teclado,Juliana,3,3501
2026-11-19,Monitor,Vinícius,6,276
2024-02-11,Teclado,Eduardo,1,4561
2025-07-31,Headset,Larissa,5,82
2026-03-16,Mouse,Ana,4,368
2026-10-22,Mouse,Rafael,6,3030
2025-04-07,Monitor,Rodrigo,2,153
2024-01-10,Monitor,Camila,9,3411
2024-05-23,Headset,Ana,2,3542
2024-02-21,Mouse,Diego,6,3577
2025-04-07,Headset,Diego,4,2372
2025-09-29,Teclado,Priscila,8,1912
2025-04-02,Notebook,Bruno,2,4990
2026-01-25,Notebook,Carlos,9,3988
2025-05-16,Teclado,Rafael,3,4478
2024-01-15,Monitor,André,1,2477
2025-01-28,Monitor,Lucas,5,1446
2026-12-09,Notebook,Pedro,9,4308
2024-12-08,Monitor,Ana,8,4487
2026-03-08,Teclado,Vinícius,9,859
2024-07-19,Monitor,Juliana,5,174
2025-11-24,Teclado,Renata,1,783
2024-09-23,Mouse,Gabriel,9,4620
2025-05-19,Monitor,Patrícia,1,3033
2024-12-06,Notebook,Priscila,7,1102
2024-11-04,Headset,Beatriz,10,3638
2025-11-28,Monitor,Camila,10,756
2026-07-03,Teclado,Gabriel,7,3933
2024-11-20,Teclado,Marcelo,6,4277
2024-03-15,Headset,Rodrigo,7,3411
2026-12-11,Teclado,Bruno,10,2542
2026-10-04,Monitor,Rodrigo,9,1785
2024-02-17,Notebook,Maria,6,2327
2026-11-26,Monitor,Mariana,3,1957
2024-06-07,Headset,Mariana,9,3146
2024-03-25,Notebook,João,1,2729
2025-07-31,Monitor,Vanessa,4,4010
2026-09-02,Mouse,Rodrigo,10,2495
2025-03-02,Mouse,Mariana,8,1669
2026-07-16,Mouse,Aline,10,1911
2026-03-30,Teclado,Pedro,1,2574
2024-12-09,Mouse,Ana,4,3359
2026-12-28,Mouse,Rafael,7,2425
2026-10-16,Headset,Mariana,10,1006
2026-02-17,Headset,Eduardo,7,731
2026-07-21,Mouse,Bruno,10,985
2024-12-10,Notebook,Eduardo,10,3672
2024-12-22,Teclado,Renata,1,507
2026-01-18,Monitor,Maria,5,1731
2026-06-10,Mouse,Lucas,4,2113
2024-02-21,Headset,Vinícius,3,4259
2026-09-20,Notebook,Eduardo,3,575
2024-10-30,Mouse,Diego,3,572
2026-05-07,Headset,Vanessa,2,267
2024-09-28,Notebook,Fernanda,3,1964
2026-07-17,Notebook,Mariana,1,2041
2025-12-06,Mouse,André,6,4755
2024-01-16,Monitor,Aline,4,2216
2026-04-07,Headset,Amanda,5,3919
2024-06-10,Monitor,Mariana,10,4886
2024-12-30,Monitor,Eduardo,1,844
2025-03-29,Monitor,Priscila,3,3068
2024-03-21,Headset,Camila,4,819
2025-08-12,Headset,Amanda,8,1176
2024-12-23,Headset,Beatriz,7,1868
2025-06-19,Notebook,Lucas,4,3483
2024-02-05,Monitor,Camila,10,1620
2024-08-19,Headset,Aline,8,4732
2024-02-06,Headset,Rafael,8,2564
2025-07-05,Notebook,Bruno,9,1737
2024-10-07,Headset,Ana,10,862
2025-06-30,Teclado,Pedro,10,182
2025-11-03,Headset,Vanessa,8,4800
2026-12-21,Headset,Marcelo,2,2242
2026-04-29,Teclado,Vanessa,3,1413
2026-06-30,Monitor,João,8,2665
2026-07-01,Notebook,Amanda,6,2151
2025-05-21,Monitor,Priscila,4,4959
2024-10-31,Monitor,Diego,1,3439
2026-02-14,Headset,Fernanda,6,1034
2026-07-23,Notebook,Vanessa,10,4982
2024-12-31,Monitor,Patrícia,8,2877
2025-11-30,Mouse,Tatiane,10,3585
2025-08-04,Headset,Maria,6,977
2024-07-25,Headset,Bruno,1,836
2024-01-19,Notebook,Juliana,8,2115
2024-11-06,Headset,Marcelo,2,3697
2024-05-19,Mouse,Pedro,3,1425
2025-08-17,Monitor,Lucas,10,1546
2026-04-24,Notebook,Carlos,8,2556
2026-08-03,Mouse,Maria,1,1122
2026-02-17,Headset,Maria,1,2349
2026-08-26,Monitor,João,9,2103
2026-08-02,Headset,Eduardo,10,758
2025-07-29,Teclado,Priscila,5,3231
2024-10-31,Headset,Fernanda,8,2202
2026-05-14,Monitor,Felipe,4,3778
2025-11-09,Monitor,Fernanda,5,4301
2025-06-19,Teclado,Bruno,1,3208
2025-01-07,Monitor,Fernanda,2,3263
2024-11-18,Teclado,Fernanda,3,4532
2024-12-02,Monitor,Marcelo,6,2100
2026-08-31,Monitor,Beatriz,7,1718
2024-07-01,Teclado,Lucas,7,3247
2026-07-27,Mouse,Ana,1,747
2026-10-12,Notebook,Marcelo,4,3650
2025-01-15,Monitor,Marcelo,1,2877
2024-01-19,Teclado,Felipe,8,1896
2025-04-11,Monitor,André,4,3000
2024-12-03,Mouse,Felipe,3,211
2025-10-21,Teclado,Tatiane,9,3471
2025-08-20,Notebook,Ana,8,3334
2024-02-15,Notebook,André,2,4346
2024-09-05,Headset,Marcelo,5,3170
2025-02-02,Teclado,Gabriel,10,4518
2024-09-21,Teclado,Carlos,3,3075
2026-06-09,Notebook,Renata,7,845
2025-12-29,Teclado,Vanessa,1,3370
2026-09-20,Headset,Marcelo,9,1546
2024-01-21,Headset,Maria,10,546
2026-02-28,Headset,Felipe,5,3743
2025-12-25,Monitor,Pedro,9,3398
2024-09-22,Headset,Larissa,4,2159
2026-12-21,Headset,Camila,6,3822
2025-05-12,Teclado,Vanessa,1,827
2025-12-25,Mouse,Tatiane,4,2391
2026-06-15,Headset,Maria,2,1821
2026-01-21,Notebook,Gabriel,4,2795
2024-11-25,Monitor,Ana,1,805
2025-11-27,Headset,Juliana,8,3504
2025-01-24,Teclado,João,2,824
2025-01-30,Headset,Pedro,5,276
2026-12-10,Headset,Mariana,8,4362
2024-03-22,Monitor,Felipe,3,3329
2024-01-29,Teclado,Gabriel,10,4527
2026-03-26,Monitor,Patrícia,4,2361
2025-09-04,Mouse,Bruno,5,2919
2024-06-25,Mouse,Camila,5,1497
2024-07-28,Monitor,Fernanda,1,2580
2026-05-25,Mouse,Camila,2,312
2026-03-21,Headset,Fernanda,7,3455
2026-01-14,Notebook,Ana,10,4101
2024-09-18,Monitor,Rodrigo,6,463
2025-01-10,Headset,Aline,8,414
2024-08-09,Teclado,Camila,3,499
2024-10-03,Mouse,Juliana,8,4475
2025-12-17,Monitor,Patrícia,9,3669
2025-08-18,Teclado,Felipe,8,2707
2026-03-20,Notebook,Camila,9,2022
2025-08-24,Teclado,Tatiane,3,233
2024-12-27,Teclado,Camila,4,167
2024-06-13,Notebook,Rafael,8,1103
2025-09-02,Monitor,Felipe,2,1190
2024-09-10,Monitor,João,9,461
2024-10-10,Mouse,Tatiane,5,3995
2026-02-08,Notebook,Tatiane,2,2167
2024-01-27,Monitor,André,7,3185
2025-05-07,Monitor,Aline,4,407
2024-01-11,Monitor,Marcelo,4,650
2026-09-23,Notebook,Vanessa,4,4271
2026-09-13,Notebook,Larissa,3,910
2025-01-04,Monitor,Amanda,9,4274
2026-10-12,Teclado,Vanessa,10,1197
2026-09-04,Mouse,João,3,571
2026-03-12,Headset,Mariana,1,1130
2026-07-25,Monitor,Vinícius,2,2529
2026-10-06,Notebook,Juliana,3,1960
2024-04-05,Teclado,Diego,9,3561
2024-09-17,Headset,André,4,4697
2025-01-31,Notebook,Aline,3,4521
2026-04-28,Monitor,Tatiane,2,4234
2024-01-01,Notebook,Priscila,1,525
2025-06-26,Headset,João,4,3059
2026-12-16,Headset,Marcelo,5,2856
2026-07-06,Notebook,Gabriel,2,799
2024-09-24,Notebook,Renata,7,2325
2024-04-03,Mouse,Rodrigo,3,2058
2025-04-23,Notebook,André,2,3557
2025-06-27,Headset,Fernanda,5,3175
2024-11-15,Teclado,Felipe,2,2194
2026-06-08,Teclado,Bruno,3,190
2026-08-31,Teclado,Mariana,1,1929
2026-11-13,Notebook,Vanessa,7,2187
2025-07-17,Mouse,Carlos,10,2058
2024-11-19,Monitor,André,6,3833
2024-08-27,Teclado,Fernanda,7,3653
2024-08-20,Teclado,Diego,7,4137
2025-11-09,Notebook,Rodrigo,7,2441
2024-06-20,Teclado,Carlos,8,353
2026-12-24,Headset,João,1,157
2025-12-10,Teclado,Priscila,2,3610
2024-11-15,Monitor,Camila,6,4927
2026-04-30,Teclado,Eduardo,3,3015
2024-10-21,Headset,Diego,6,3199
2026-11-13,Monitor,Diego,1,3852
2026-01-24,Mouse,Priscila,6,1267
2025-06-26,Monitor,Ana,9,1069
2026-06-12,Notebook,Larissa,3,3059
2026-06-11,Teclado,Gabriel,3,2637
2024-09-06,Teclado,Larissa,8,3442
2025-09-25,Teclado,Renata,5,3050
2026-07-13,Monitor,Priscila,8,391
2024-02-23,Teclado,Marcelo,10,4918
2025-02-27,Monitor,Maria,9,4816
2026-04-04,Monitor,Mariana,4,3716
2024-09-25,Headset,Gabriel,10,1772
2026-02-06,Mouse,Rodrigo,3,228
2026-05-16,Mouse,Rodrigo,9,1314
2024-03-17,Monitor,Marcelo,2,555
2024-02-13,Headset,Marcelo,2,1362
2025-08-03,Notebook,Tatiane,3,1295
2026-06-22,Monitor,André,5,67
2025-11-27,Headset,Beatriz,8,1293
2024-04-19,Monitor,Camila,7,1532
2026-04-20,Mouse,Patrícia,3,796
2024-11-25,Teclado,Ana,9,1205
2026-01-05,Teclado,Camila,6,2844
2025-09-25,Notebook,Vanessa,3,4283
2026-11-03,Notebook,João,3,3966
2024-08-13,Headset,Bruno,5,4995
2026-03-13,Headset,Beatriz,6,3701
2024-06-02,Teclado,Patrícia,6,2256
2025-05-23,Headset,Vanessa,1,721
2026-07-04,Teclado,Beatriz,8,1634
2024-01-16,Notebook,Eduardo,9,2967
2025-06-29,Notebook,Thiago,9,4978
2026-07-16,Teclado,Renata,2,3745
2025-01-03,Notebook,Carlos,1,4874
2026-07-10,Notebook,Eduardo,2,4459
2024-07-03,Headset,Priscila,8,1387
2025-10-12,Headset,Patrícia,8,3835
2026-12-31,Monitor,André,9,4946
2025-05-05,Teclado,Vinícius,9,321
2025-10-28,Mouse,Juliana,4,3234
2025-10-19,Headset,Ana,9,4005
2025-06-06,Teclado,Bruno,7,2964
2025-04-11,Headset,Patrícia,1,3634
2025-11-01,Monitor,Marcelo,10,2698
2025-09-23,Monitor,Rodrigo,7,1260
2025-12-15,Headset,Eduardo,8,1859
2026-01-07,Teclado,Fernanda,10,4918
2024-08-20,Headset,Tatiane,10,3928
2024-12-24,Monitor,Amanda,5,2461
2024-05-05,Headset,Felipe,10,1987
2026-08-24,Headset,Vinícius,10,1015
2026-11-12,Teclado,Pedro,10,410
2024-06-11,Teclado,Juliana,7,3591
2026-06-29,Teclado,Tatiane,1,695
2025-11-28,Headset,Rafael,6,885
2024-01-20,Mouse,Rodrigo,10,1630
2026-09-04,Teclado,Marcelo,10,4700
2024-03-13,Headset,Beatriz,1,3933
2026-11-18,Headset,Gabriel,3,4419
2024-01-11,Teclado,Tatiane,8,4342
2025-06-04,Monitor,Gabriel,1,1615
2026-12-29,Headset,Beatriz,6,895
2024-09-28,Notebook,Vanessa,7,2357
2024-02-09,Monitor,Priscila,6,4789
2024-08-23,Teclado,Eduardo,10,1949
2024-03-15,Teclado,Eduardo,8,1964
2024-03-30,Monitor,Marcelo,5,178
2024-04-01,Mouse,Bruno,5,1920
2025-02-10,Headset,Marcelo,10,623
2025-05-06,Monitor,Maria,5,555
2025-02-11,Teclado,Diego,2,1156
2025-09-17,Mouse,Marcelo,7,4348
2026-08-07,Monitor,Marcelo,2,1517
2024-12-09,Headset,Thiago,3,4999
2026-04-29,Mouse,Vinícius,2,4342
2024-09-11,Headset,Priscila,2,1083
2026-03-24,Monitor,Larissa,10,2254
2026-01-12,Monitor,Bruno,1,2051
2025-06-17,Monitor,Mariana,3,2367
2026-01-19,Teclado,Gabriel,8,626
2026-12-13,Monitor,Camila,10,3262
2024-04-03,Teclado,Amanda,7,1977
2026-01-26,Mouse,Aline,1,2553
2026-08-01,Teclado,Priscila,9,2631
2026-04-15,Headset,Ana,10,912
2024-06-16,Headset,Pedro,9,2131
2025-08-29,Mouse,Rafael,3,3547
2025-06-19,Teclado,Mariana,6,3916
2025-06-20,Monitor,Patrícia,7,859
2024-11-22,Headset,Vanessa,1,426
2026-01-14,Teclado,Camila,8,4799
2024-07-20,Mouse,Thiago,5,4657
2026-04-06,Notebook,Gabriel,10,4424
2026-06-27,Notebook,Vanessa,3,2465
2026-07-13,Notebook,Diego,4,4397
2024-05-22,Mouse,Pedro,4,4292
2024-02-10,Monitor,Tatiane,10,330
2025-10-10,Notebook,Thiago,2,396
2025-03-08,Headset,Thiago,7,1005
2025-10-02,Headset,Bruno,9,2224
2026-12-10,Mouse,Vinícius,1,4590
2025-12-03,Monitor,Ana,5,4070
2025-05-22,Teclado,Renata,5,3254
2026-02-16,Teclado,Pedro,4,1922
2025-04-07,Notebook,Beatriz,3,543
2026-06-19,Notebook,Bruno,2,3568
2024-11-23,Headset,Marcelo,7,2500
2025-01-14,Teclado,Vanessa,5,3264
2026-07-21,Headset,Carlos,7,3383
2026-03-10,Teclado,Lucas,1,3078
2024-03-06,Monitor,Mariana,7,142
2026-12-12,Headset,Maria,5,2229
2026-05-18,Teclado,Beatriz,2,3825
2024-07-30,Mouse,Patrícia,6,2892
2026-02-26,Mouse,Ana,9,2874
2026-03-24,Notebook,Patrícia,10,2139
2024-09-07,Monitor,Renata,9,1942
2025-08-14,Notebook,Fernanda,10,4407
2025-05-10,Headset,Aline,9,644
2024-08-20,Notebook,Carlos,8,4354
2025-10-25,Notebook,Fernanda,9,2046
2026-10-26,Monitor,Rafael,7,3084
2026-09-30,Teclado,Ana,9,3423
2025-11-14,Mouse,Rodrigo,8,1997
2025-02-14,Teclado,Mariana,8,4139
2025-12-16,Notebook,Vinícius,3,2950
2024-03-29,Mouse,Camila,4,1823
2024-06-10,Headset,Beatriz,9,3232
2026-08-23,Teclado,Aline,6,2225
2024-07-04,Teclado,Rafael,3,2452
2026-07-19,Teclado,Felipe,9,869
2026-09-30,Notebook,Ana,2,183
2025-06-07,Headset,Juliana,8,3142
2025-05-04,Mouse,Lucas,2,3507
2026-02-13,Notebook,Felipe,5,4661
2024-11-21,Mouse,Renata,6,1166
2024-04-28,Mouse,Vanessa,2,2494
2026-07-09,Mouse,Larissa,1,2065
2024-01-06,Notebook,Ana,6,1617
2024-08-19,Monitor,Beatriz,3,253
2025-11-22,Mouse,Priscila,7,189
2026-09-16,Teclado,Tatiane,6,261
2026-06-20,Mouse,Ana,1,2612
2026-11-24,Mouse,Camila,7,4652
2025-10-02,Notebook,Juliana,6,1098
2024-04-28,Headset,Juliana,5,3003
2026-06-27,Monitor,Marcelo,6,2305
2025-11-14,Teclado,Larissa,7,4055
2024-03-15,Headset,Camila,5,2648
2025-04-14,Teclado,Camila,8,2786
2025-11-01,Monitor,Rafael,1,4502
2026-02-17,Monitor,Bruno,10,3028
2024-06-20,Mouse,Gabriel,7,154
2024-06-15,Teclado,Renata,9,2676
2026-08-14,Teclado,Marcelo,7,1700
2025-02-15,Mouse,Diego,8,1913
2025-09-28,Monitor,Vinícius,4,2986
2024-11-11,Notebook,João,5,3894
2026-08-06,Monitor,Marcelo,9,255
2025-05-27,Headset,Pedro,5,3334
2024-09-22,Teclado,Priscila,1,3882
2026-12-03,Headset,Beatriz,8,2026
2024-04-16,Notebook,Mariana,7,2046
2025-07-22,Monitor,Larissa,5,4683
2025-02-05,Notebook,Juliana,9,4811
2025-06-11,Mouse,Rafael,3,822
2026-09-20,Headset,Eduardo,5,3131
2024-12-04,Headset,Amanda,4,4216
2025-12-26,Teclado,Felipe,10,2459
2024-03-12,Monitor,Juliana,1,1316
2025-08-09,Teclado,Gabriel,6,829
2024-11-29,Headset,Thiago,5,4715
2025-02-28,Teclado,Tatiane,4,3537
2026-09-05,Mouse,Camila,2,3342
2025-07-10,Headset,Carlos,5,4353
2026-12-16,Headset,Rafael,4,1052
2024-09-22,Mouse,Gabriel,6,68
2025-02-03,Teclado,Patrícia,2,855
2024-11-03,Notebook,Diego,3,174
2026-04-15,Mouse,Mariana,7,2194
2024-10-09,Teclado,João,3,3601
2025-02-24,Headset,Juliana,9,2323
2026-08-22,Mouse,Fernanda,9,4280
2026-03-27,Notebook,Pedro,7,4306
2024-02-17,Monitor,Bruno,3,3397
2024-05-30,Notebook,Aline,10,60
2025-11-05,Headset,Larissa,3,1788
2024-06-25,Headset,João,4,2002
2026-09-12,Mouse,Renata,10,4334
2026-09-17,Mouse,Thiago,7,3345
2025-04-07,Monitor,André,2,1564
2024-01-09,Mouse,Larissa,7,1334
2024-09-08,Notebook,Vanessa,7,376
2025-04-24,Monitor,Maria,4,2645
2025-10-20,Monitor,Amanda,4,1131
2024-06-14,Headset,Ana,6,316
2024-02-07,Mouse,Carlos,5,3717
2026-07-11,Notebook,João,10,955
2026-11-07,Teclado,Ana,6,1272
2024-09-22,Monitor,Marcelo,5,2091
2024-03-17,Teclado,Maria,10,3258
2024-02-09,Monitor,Juliana,9,2985
2024-10-09,Monitor,Pedro,4,3934
2025-06-11,Monitor,Priscila,3,1350
2025-12-09,Mouse,Fernanda,1,297
2024-07-01,Mouse,Juliana,6,1062
2025-10-08,Monitor,Aline,5,560
2024-07-13,Mouse,Vanessa,6,4611
2024-03-17,Teclado,Bruno,7,3337
2024-05-26,Monitor,Juliana,1,3735
2024-06-04,Mouse,Marcelo,3,2174
2025-06-10,Mouse,Rodrigo,5,2220
2026-07-14,Teclado,Diego,9,158
2026-08-28,Teclado,Maria,3,3716
2024-02-02,Headset,Vanessa,9,1547
2024-08-04,Teclado,Diego,2,226
2024-05-10,Monitor,Marcelo,7,117
2024-08-21,Headset,Lucas,7,4305
2025-04-19,Mouse,Aline,2,4230
2024-10-10,Mouse,Juliana,7,4280
2024-05-03,Teclado,Gabriel,3,2588
2026-08-09,Mouse,Thiago,9,3468
2025-12-13,Headset,Mariana,8,3273
2024-04-12,Notebook,Rodrigo,3,268
2026-04-15,Mouse,Felipe,8,3819
2024-06-14,Headset,Aline,1,1240
2025-09-23,Headset,Vanessa,5,3984
2024-06-05,Headset,Thiago,5,3558
2025-12-12,Notebook,Felipe,8,4988
2025-07-30,Teclado,Vanessa,6,3955
2026-05-20,Monitor,Rodrigo,8,1183
2024-05-08,Teclado,Thiago,6,4451
2024-02-09,Teclado,Vinícius,3,1134
2025-10-01,Mouse,Tatiane,2,4522
2024-01-19,Teclado,Marcelo,9,3133
2024-06-01,Monitor,Priscila,8,4517
2024-07-26,Headset,Thiago,8,2924
2026-02-01,Notebook,Lucas,9,450
2024-10-06,Headset,João,5,1398
2024-01-28,Notebook,Beatriz,8,3829
2026-01-26,Notebook,Carlos,9,4017
2024-02-23,Mouse,Aline,2,452
2025-05-02,Notebook,Ana,3,4853
2026-07-06,Monitor,Camila,2,3136
2025-01-18,Monitor,Pedro,1,4396
2026-01-05,Teclado,Priscila,5,2696
2025-03-01,Notebook,Mariana,6,148
2024-09-21,Mouse,Beatriz,10,751
2024-07-05,Monitor,João,5,3362
2026-12-01,Monitor,Tatiane,1,3959
2026-09-04,Teclado,Pedro,7,2235
2026-09-04,Mouse,Beatriz,1,4145
2024-05-24,Mouse,Vanessa,2,4424
2025-02-13,Mouse,Gabriel,9,4266
2026-10-07,Teclado,Fernanda,2,2883
2024-03-03,Notebook,Maria,4,251
2024-02-07,Mouse,Lucas,1,2506
2026-04-14,Mouse,Thiago,2,4270
2024-10-22,Teclado,Fernanda,6,4983
2025-11-27,Teclado,Tatiane,5,1319
2024-10-31,Headset,Felipe,3,2611
2025-01-20,Headset,Diego,6,3164
2024-11-26,Monitor,Juliana,4,1664
2024-05-04,Mouse,Diego,8,752
2024-01-26,Headset,Beatriz,10,4289
2024-03-24,Teclado,Aline,9,1983
2025-02-01,Monitor,Tatiane,1,1360
2025-10-12,Mouse,Maria,5,1479
2025-05-14,Mouse,Carlos,7,2177
2024-05-04,Mouse,João,6,2487
2025-07-23,Headset,Vanessa,3,4512
2026-08-20,Notebook,Carlos,1,3458
2025-07-24,Headset,Vanessa,2,2419
2025-12-10,Teclado,Juliana,6,690
2026-05-10,Headset,Diego,9,640
2026-01-11,Notebook,Juliana,8,724
2026-03-07,Monitor,Aline,10,2566
2024-03-06,Monitor,Diego,10,2163
2025-07-01,Notebook,Rafael,7,1251
2025-02-03,Notebook,Carlos,5,3328
2024-04-27,Notebook,Camila,10,4084
2026-05-31,Headset,Patrícia,8,3582
2025-04-25,Mouse,João,5,3928
2024-08-24,Monitor,Larissa,7,4036
2025-02-02,Headset,Rodrigo,7,2959
2026-08-21,Notebook,Vinícius,4,1366
2026-12-04,Headset,André,4,2183
2024-09-25,Monitor,Priscila,7,102
2025-10-02,Headset,Camila,5,4454
2024-09-11,Teclado,Ana,6,1347
2025-12-30,Teclado,Pedro,9,4876
2026-06-29,Teclado,Larissa,2,1367
2024-03-07,Teclado,Vinícius,2,2694
2024-01-11,Monitor,Vanessa,2,348
